1013120	1013	B143	0.68	1	26.63	0
1013121	1013	B144	0.68	1	26.63	0
1013122	1013	B151	0.68	1	26.63	0
1013123	1013	B152	0.68	1	26.63	0
1013124	1013	B153	0.68	1	26.63	0
1013125	1013	B154	0.68	1	26.63	0
1013126	1013	B161	0.68	2	48.85	0
1013127	1013	B162	0.68	1	26.63	0
1013128	1013	B163	0.68	1	26.63	0
1013129	1013	B164	0.68	1	26.63	0
1013130	1013	B171	0.68	1	26.63	0
1013131	1013	B172	0.68	6	109.45	0
1013132	1013	B173	0.68	1	26.63	0
1013133	1013	B174	0.68	1	26.63	0
1013134	1013	B181	0.68	1	26.63	0
1013135	1013	B182	0.68	3	62.99	0
1013136	1013	B183	0.68	3	62.99	0
1013137	1013	B184	0.68	1	26.63	0
1013138	1013	BPH1	1.24	3	116.59	0
1013139	1013	BPH2	1.24	1	48.92	0
1013140	1013	BPH3	1.25	1	49	0
1013141	1013	BPH4	1.25	1	49	0
